usage_id,customer_id,subscription_id,date,feature_used,billable_units,billable_value
U0022091,C0435,S00567,2024-11-29,core_api,46,0.46
U0022092,C0435,S00567,2024-03-08,core_api,49,0.49
U0022093,C0435,S00567,2024-03-13,core_api,51,0.51
U0022094,C0435,S00567,2024-12-09,core_api,47,0.47
U0022095,C0435,S00567,2023-08-11,core_api,50,0.5
U0022096,C0435,S00567,2024-04-28,core_api,48,0.48
U0022097,C0435,S00567,2024-07-06,core_api,51,0.51
U0022098,C0435,S00567,2023-03-11,core_api,51,0.51
U0022099,C0435,S00567,2024-08-18,core_api,53,0.53
U0022100,C0435,S00567,2024-11-17,core_api,57,0.57
U0022101,C0435,S00567,2023-07-12,core_api,48,0.48
U0022102,C0435,S00567,2023-09-28,core_api,58,0.58
U0022103,C0436,S00568,2024-06-01,core_api,211,2.11
U0022104,C0436,S00568,2024-06-11,core_api,193,1.93
U0022105,C0436,S00568,2024-08-13,core_api,221,2.21
U0022106,C0436,S00568,2024-07-09,core_api,187,1.87
U0022107,C0436,S00568,2024-05-30,core_api,183,1.83
U0022108,C0436,S00568,2024-08-21,core_api,209,2.09
U0022109,C0436,S00568,2024-08-10,core_api,198,1.98
U0022110,C0436,S00568,2024-07-05,core_api,220,2.2
U0022111,C0436,S00568,2024-07-23,core_api,196,1.96
U0022112,C0436,S00568,2024-07-31,core_api,210,2.1
U0022113,C0436,S00568,2024-06-29,core_api,212,2.12
U0022114,C0436,S00568,2024-07-19,core_api,185,1.85
U0022115,C0436,S00568,2024-08-02,core_api,198,1.98
U0022116,C0436,S00568,2024-06-26,core_api,198,1.98
U0022117,C0436,S00568,2024-05-29,core_api,200,2.0
U0022118,C0436,S00568,2024-07-28,core_api,194,1.94
U0022119,C0436,S00568,2024-07-26,core_api,200,2.0
U0022120,C0436,S00568,2024-06-20,core_api,218,2.18
U0022121,C0436,S00568,2024-05-27,core_api,209,2.09
U0022122,C0436,S00568,2024-08-07,core_api,197,1.97
U0022123,C0436,S00568,2024-06-16,core_api,186,1.86
U0022124,C0436,S00568,2024-07-14,core_api,190,1.9
U0022125,C0436,S00568,2024-07-24,core_api,204,2.04
U0022126,C0436,S00568,2024-07-01,core_api,219,2.19
U0022127,C0436,S00568,2024-07-07,core_api,219,2.19
U0022128,C0436,S00568,2024-07-29,core_api,223,2.23
U0022129,C0436,S00568,2024-08-08,core_api,220,2.2
U0022130,C0436,S00568,2024-08-05,core_api,192,1.92
U0022131,C0436,S00568,2024-08-19,core_api,189,1.89
U0022132,C0436,S00568,2024-06-13,core_api,212,2.12
U0022133,C0436,S00568,2024-06-25,core_api,207,2.07
U0022134,C0436,S00568,2024-07-25,core_api,202,2.02
U0022135,C0436,S00568,2024-06-24,core_api,192,1.92
U0022136,C0436,S00568,2024-06-28,core_api,213,2.13
U0022137,C0436,S00568,2024-06-18,core_api,196,1.96
U0022138,C0436,S00568,2024-07-06,core_api,202,2.02
U0022139,C0436,S00568,2024-05-28,core_api,212,2.12
U0022140,C0436,S00568,2024-07-13,core_api,207,2.07
U0022141,C0436,S00568,2024-08-12,core_api,195,1.95
U0022142,C0436,S00568,2024-07-15,core_api,201,2.01
U0022143,C0436,S00568,2024-06-23,core_api,200,2.0
U0022144,C0436,S00568,2024-07-27,core_api,218,2.18
U0022145,C0436,S00568,2024-07-18,core_api,197,1.97
U0022146,C0436,S00568,2024-06-22,core_api,184,1.84
U0022147,C0436,S00568,2024-06-12,core_api,170,1.7
U0022148,C0436,S00568,2024-08-17,core_api,210,2.1
U0022149,C0436,S00568,2024-06-04,core_api,191,1.91
U0022150,C0436,S00568,2024-07-16,core_api,198,1.98
U0022151,C0436,S00568,2024-07-11,core_api,195,1.95
U0022152,C0436,S00568,2024-08-06,core_api,206,2.06
U0022153,C0436,S00568,2024-08-24,core_api,179,1.79
U0022154,C0436,S00568,2024-08-14,core_api,218,2.18
U0022155,C0436,S00568,2024-06-17,core_api,208,2.08
U0022156,C0436,S00568,2024-06-03,core_api,207,2.07
U0022157,C0437,S00569,2023-04-20,core_api,190,1.9
U0022158,C0437,S00569,2023-04-21,core_api,214,2.14
U0022159,C0437,S00569,2023-02-24,core_api,199,1.99
U0022160,C0437,S00569,2023-04-12,core_api,193,1.93
U0022161,C0437,S00569,2023-05-07,core_api,201,2.01
U0022162,C0437,S00569,2023-04-17,core_api,214,2.14
U0022163,C0437,S00569,2023-05-02,core_api,215,2.15
U0022164,C0437,S00569,2023-05-23,core_api,224,2.24
U0022165,C0437,S00569,2023-04-27,core_api,192,1.92
U0022166,C0437,S00569,2023-04-06,core_api,205,2.05
U0022167,C0437,S00569,2023-04-22,core_api,207,2.07
U0022168,C0437,S00569,2023-04-03,core_api,205,2.05
U0022169,C0437,S00569,2023-03-11,core_api,210,2.1
U0022170,C0437,S00569,2023-04-13,core_api,190,1.9
U0022171,C0437,S00569,2023-03-22,core_api,221,2.21
U0022172,C0437,S00569,2023-03-17,core_api,238,2.38
U0022173,C0437,S00569,2023-05-04,core_api,199,1.99
U0022174,C0437,S00569,2023-03-13,core_api,202,2.02
U0022175,C0437,S00569,2023-04-02,core_api,181,1.81
U0022176,C0437,S00569,2023-03-06,core_api,193,1.93
U0022177,C0437,S00569,2023-03-14,core_api,196,1.96
U0022178,C0437,S00569,2023-03-01,core_api,187,1.87
U0022179,C0437,S00569,2023-03-30,core_api,190,1.9
U0022180,C0437,S00569,2023-05-10,core_api,209,2.09
U0022181,C0437,S00569,2023-03-07,core_api,205,2.05
U0022182,C0437,S00569,2023-04-23,core_api,191,1.91
U0022183,C0437,S00569,2023-03-12,core_api,188,1.88
U0022184,C0437,S00569,2023-03-03,core_api,204,2.04
U0022185,C0438,S00570,2024-08-23,core_api,49,0.49
U0022186,C0438,S00570,2024-09-29,core_api,48,0.48
U0022187,C0438,S00570,2024-09-06,core_api,51,0.51
U0022188,C0438,S00570,2024-10-30,core_api,49,0.49
U0022189,C0438,S00570,2024-12-23,core_api,50,0.5
U0022190,C0438,S00570,2024-12-26,core_api,35,0.35
U0022191,C0438,S00570,2024-12-09,core_api,57,0.57
U0022192,C0438,S00570,2024-10-03,core_api,50,0.5
U0022193,C0438,S00570,2024-10-12,core_api,61,0.61
U0022194,C0438,S00570,2024-12-28,core_api,48,0.48
U0022195,C0438,S00570,2024-09-26,core_api,58,0.58
U0022196,C0438,S00570,2024-10-02,core_api,36,0.36
U0022197,C0438,S00570,2024-08-30,core_api,53,0.53
U0022198,C0438,S00570,2024-10-27,core_api,44,0.44
U0022199,C0438,S00570,2024-12-04,core_api,53,0.53
U0022200,C0438,S00570,2024-11-06,core_api,42,0.42
U0022201,C0438,S00570,2024-12-06,core_api,49,0.49
U0022202,C0438,S00570,2024-11-29,core_api,50,0.5
U0022203,C0438,S00570,2024-09-02,core_api,53,0.53
U0022204,C0438,S00570,2024-11-12,core_api,52,0.52
U0022205,C0438,S00570,2024-08-26,core_api,46,0.46
U0022206,C0438,S00570,2024-12-05,core_api,51,0.51
U0022207,C0438,S00570,2024-10-14,core_api,51,0.51
U0022208,C0438,S00570,2024-09-25,core_api,54,0.54
U0022209,C0438,S00570,2024-12-14,core_api,53,0.53
U0022210,C0438,S00570,2024-10-26,core_api,50,0.5
U0022211,C0438,S00570,2024-10-08,core_api,51,0.51
U0022212,C0438,S00570,2024-12-01,core_api,54,0.54
U0022213,C0438,S00570,2024-08-28,core_api,46,0.46
U0022214,C0438,S00570,2024-09-19,core_api,49,0.49
U0022215,C0438,S00570,2024-10-16,core_api,56,0.56
U0022216,C0438,S00570,2024-11-04,core_api,57,0.57
U0022217,C0438,S00570,2024-10-04,core_api,38,0.38
U0022218,C0438,S00570,2024-12-16,core_api,51,0.51
U0022219,C0438,S00570,2024-09-08,core_api,42,0.42
U0022220,C0438,S00570,2024-09-10,core_api,44,0.44
U0022221,C0438,S00570,2024-09-24,core_api,48,0.48
U0022222,C0438,S00570,2024-10-05,core_api,43,0.43
U0022223,C0438,S00570,2024-11-01,core_api,63,0.63
U0022224,C0438,S00570,2024-12-02,core_api,51,0.51
U0022225,C0438,S00570,2024-11-11,core_api,37,0.37
U0022226,C0438,S00570,2024-11-14,core_api,41,0.41
U0022227,C0438,S00570,2024-11-28,core_api,66,0.66
U0022228,C0439,S00571,2024-08-05,core_api,822,8.22
U0022229,C0439,S00571,2024-07-11,core_api,816,8.16
U0022230,C0439,S00571,2024-06-29,core_api,787,7.87
U0022231,C0439,S00571,2024-08-03,core_api,824,8.24
U0022232,C0439,S00571,2024-12-29,core_api,852,8.52
U0022233,C0439,S00571,2024-10-09,core_api,783,7.83
U0022234,C0439,S00571,2024-12-11,core_api,791,7.91
U0022235,C0439,S00571,2024-07-28,core_api,759,7.59
U0022236,C0439,S00571,2024-09-18,core_api,803,8.03
U0022237,C0439,S00571,2024-11-01,core_api,774,7.74
U0022238,C0439,S00571,2024-12-09,core_api,809,8.09
U0022239,C0439,S00571,2024-10-10,core_api,815,8.15
U0022240,C0439,S00571,2024-06-11,core_api,845,8.45
U0022241,C0439,S00571,2024-09-25,core_api,785,7.85
U0022242,C0439,S00571,2024-08-09,core_api,743,7.43
U0022243,C0439,S00571,2024-06-05,core_api,834,8.34
U0022244,C0439,S00571,2024-07-21,core_api,800,8.0
U0022245,C0439,S00571,2024-07-25,core_api,790,7.9
U0022246,C0439,S00571,2024-12-08,core_api,812,8.12
U0022247,C0439,S00571,2024-06-28,core_api,783,7.83
U0022248,C0440,S00572,2023-12-01,core_api,207,2.07
U0022249,C0440,S00572,2023-09-22,core_api,219,2.19
U0022250,C0440,S00572,2023-06-26,core_api,206,2.06
U0022251,C0440,S00572,2023-04-08,core_api,208,2.08
U0022252,C0440,S00572,2023-08-20,core_api,210,2.1
U0022253,C0440,S00572,2023-08-07,core_api,216,2.16
U0022254,C0440,S00572,2023-12-02,core_api,189,1.89
U0022255,C0440,S00572,2023-07-25,core_api,212,2.12
U0022256,C0440,S00572,2023-08-19,core_api,214,2.14
U0022257,C0440,S00572,2023-05-20,core_api,210,2.1
U0022258,C0440,S00572,2023-08-31,core_api,202,2.02
U0022259,C0440,S00572,2023-03-01,core_api,202,2.02
U0022260,C0440,S00572,2023-07-09,core_api,213,2.13
U0022261,C0440,S00572,2023-11-04,core_api,190,1.9
U0022262,C0440,S00572,2023-09-13,core_api,211,2.11
U0022263,C0440,S00572,2023-08-28,core_api,208,2.08
U0022264,C0440,S00572,2024-02-07,core_api,193,1.93
U0022265,C0440,S00572,2023-03-09,core_api,205,2.05
U0022266,C0440,S00572,2023-07-27,core_api,201,2.01
U0022267,C0440,S00572,2023-07-26,core_api,211,2.11
U0022268,C0440,S00572,2023-09-05,core_api,187,1.87
U0022269,C0440,S00572,2023-04-26,core_api,199,1.99
U0022270,C0440,S00572,2023-05-13,core_api,205,2.05
U0022271,C0440,S00572,2023-03-21,core_api,214,2.14
U0022272,C0440,S00572,2023-08-22,core_api,205,2.05
U0022273,C0440,S00572,2023-07-19,core_api,204,2.04
U0022274,C0440,S00572,2023-06-16,core_api,173,1.73
U0022275,C0440,S00572,2023-12-18,core_api,215,2.15
U0022276,C0440,S00572,2023-07-04,core_api,199,1.99
U0022277,C0440,S00572,2023-04-03,core_api,196,1.96
U0022278,C0440,S00572,2023-07-16,core_api,213,2.13
U0022279,C0440,S00572,2023-12-17,core_api,191,1.91
U0022280,C0440,S00572,2024-01-21,core_api,190,1.9
U0022281,C0440,S00572,2023-07-24,core_api,187,1.87
U0022282,C0440,S00572,2023-12-12,core_api,203,2.03
U0022283,C0440,S00572,2023-04-13,core_api,203,2.03
U0022284,C0440,S00572,2023-09-14,core_api,195,1.95
U0022285,C0440,S00572,2023-04-10,core_api,214,2.14
U0022286,C0440,S00572,2023-12-22,core_api,185,1.85
U0022287,C0440,S00572,2023-10-09,core_api,213,2.13
U0022288,C0441,S00573,2023-05-08,core_api,43,0.43
U0022289,C0441,S00573,2023-05-30,core_api,44,0.44
U0022290,C0441,S00573,2023-09-08,core_api,52,0.52
U0022291,C0441,S00573,2023-05-28,core_api,43,0.43
U0022292,C0441,S00573,2023-07-23,core_api,71,0.71
U0022293,C0441,S00573,2024-02-03,core_api,49,0.49
U0022294,C0441,S00573,2023-10-02,core_api,49,0.49
U0022295,C0441,S00573,2023-07-19,core_api,44,0.44
U0022296,C0441,S00573,2023-07-20,core_api,47,0.47
U0022297,C0441,S00573,2023-04-26,core_api,34,0.34
U0022298,C0441,S00573,2023-03-07,core_api,42,0.42
U0022299,C0441,S00573,2023-06-13,core_api,56,0.56
U0022300,C0441,S00573,2024-02-28,core_api,55,0.55
U0022301,C0441,S00573,2023-07-25,core_api,55,0.55
U0022302,C0441,S00573,2023-05-04,core_api,40,0.4
U0022303,C0441,S00573,2023-06-11,core_api,49,0.49
U0022304,C0441,S00573,2024-01-10,core_api,51,0.51
U0022305,C0441,S00573,2023-09-12,core_api,33,0.33
U0022306,C0441,S00573,2023-10-14,core_api,56,0.56
U0022307,C0441,S00573,2023-08-14,core_api,54,0.54
U0022308,C0441,S00573,2023-05-03,core_api,59,0.59
U0022309,C0441,S00573,2023-07-16,core_api,36,0.36
U0022310,C0441,S00573,2023-04-08,core_api,63,0.63
U0022311,C0441,S00573,2024-02-29,core_api,50,0.5
U0022312,C0441,S00573,2023-06-02,core_api,46,0.46
U0022313,C0441,S00573,2023-06-19,core_api,49,0.49
U0022314,C0441,S00573,2023-08-17,core_api,52,0.52
U0022315,C0441,S00573,2023-04-06,core_api,60,0.6
U0022316,C0441,S00573,2023-10-31,core_api,47,0.47
U0022317,C0441,S00573,2023-08-16,core_api,53,0.53
U0022318,C0441,S00573,2023-04-27,core_api,45,0.45
U0022319,C0441,S00573,2024-01-28,core_api,44,0.44
U0022320,C0441,S00573,2023-10-26,core_api,35,0.35
U0022321,C0441,S00573,2023-12-10,core_api,59,0.59
U0022322,C0441,S00573,2023-06-18,core_api,56,0.56
U0022323,C0441,S00573,2024-02-20,core_api,43,0.43
U0022324,C0441,S00573,2024-01-21,core_api,63,0.63
U0022325,C0441,S00573,2023-07-29,core_api,49,0.49
U0022326,C0441,S00573,2023-08-23,core_api,49,0.49
U0022327,C0441,S00573,2023-11-07,core_api,43,0.43
U0022328,C0442,S00574,2024-12-31,core_api,198,1.98
U0022329,C0442,S00574,2024-12-26,core_api,206,2.06
U0022330,C0442,S00574,2024-12-21,core_api,224,2.24
U0022331,C0442,S00574,2024-12-30,core_api,179,1.79
U0022332,C0442,S00574,2024-12-24,core_api,190,1.9
U0022333,C0442,S00574,2024-12-22,core_api,210,2.1
U0022334,C0442,S00574,2024-12-23,core_api,198,1.98
U0022335,C0442,S00574,2024-12-28,core_api,208,2.08
U0022336,C0442,S00574,2024-12-25,core_api,198,1.98
U0022337,C0442,S00574,2024-12-29,core_api,212,2.12
U0022338,C0442,S00574,2024-12-27,core_api,210,2.1
U0022339,C0443,S00575,2024-07-18,core_api,221,2.21
U0022340,C0443,S00575,2024-03-28,core_api,204,2.04
U0022341,C0443,S00575,2023-11-06,core_api,196,1.96
U0022342,C0443,S00575,2023-11-03,core_api,186,1.86
U0022343,C0443,S00575,2024-01-08,core_api,195,1.95
U0022344,C0443,S00575,2024-01-26,core_api,172,1.72
U0022345,C0443,S00575,2024-08-23,core_api,186,1.86
U0022346,C0443,S00575,2024-04-06,core_api,187,1.87
U0022347,C0443,S00575,2024-02-13,core_api,212,2.12
U0022348,C0443,S00575,2023-12-29,core_api,204,2.04
U0022349,C0443,S00575,2024-03-27,core_api,195,1.95
U0022350,C0443,S00575,2024-04-26,core_api,188,1.88
U0022351,C0443,S00575,2023-11-05,core_api,199,1.99
U0022352,C0443,S00575,2024-08-13,core_api,199,1.99
U0022353,C0443,S00575,2024-09-27,core_api,228,2.28
U0022354,C0443,S00575,2024-06-22,core_api,187,1.87
U0022355,C0443,S00575,2024-09-11,core_api,196,1.96
U0022356,C0443,S00575,2024-06-16,core_api,193,1.93
U0022357,C0443,S00575,2023-12-17,core_api,213,2.13
U0022358,C0443,S00575,2024-03-20,core_api,206,2.06
U0022359,C0443,S00575,2024-09-03,core_api,225,2.25
U0022360,C0443,S00575,2023-11-14,core_api,186,1.86
U0022361,C0443,S00575,2024-06-08,core_api,190,1.9
U0022362,C0443,S00575,2024-01-06,core_api,208,2.08
U0022363,C0443,S00575,2024-06-06,core_api,208,2.08
U0022364,C0443,S00575,2024-09-19,core_api,184,1.84
U0022365,C0443,S00575,2024-03-09,core_api,212,2.12
U0022366,C0443,S00575,2024-06-12,core_api,188,1.88
U0022367,C0443,S00575,2023-10-28,core_api,187,1.87
U0022368,C0443,S00575,2024-05-05,core_api,211,2.11
U0022369,C0443,S00575,2024-01-17,core_api,196,1.96
U0022370,C0443,S00575,2024-07-04,core_api,179,1.79
U0022371,C0443,S00575,2023-12-23,core_api,214,2.14
U0022372,C0443,S00575,2024-08-05,core_api,203,2.03
U0022373,C0443,S00575,2024-01-15,core_api,207,2.07
U0022374,C0443,S00575,2024-02-28,core_api,206,2.06
U0022375,C0443,S00575,2024-06-05,core_api,208,2.08
U0022376,C0443,S00575,2024-09-06,core_api,212,2.12
U0022377,C0443,S00575,2024-08-25,core_api,185,1.85
U0022378,C0443,S00575,2024-04-28,core_api,203,2.03
U0022379,C0443,S00575,2024-06-01,core_api,222,2.22
U0022380,C0443,S00575,2024-08-12,core_api,194,1.94
U0022381,C0443,S00575,2024-07-02,core_api,211,2.11
U0022382,C0444,S00576,2024-08-04,core_api,50,0.5
U0022383,C0444,S00576,2024-04-16,core_api,36,0.36
U0022384,C0444,S00576,2023-10-20,core_api,48,0.48
U0022385,C0444,S00576,2024-03-18,core_api,46,0.46
U0022386,C0444,S00576,2023-11-30,core_api,58,0.58
U0022387,C0444,S00576,2024-03-04,core_api,51,0.51
U0022388,C0444,S00576,2024-04-04,core_api,55,0.55
U0022389,C0444,S00576,2024-05-10,core_api,49,0.49
U0022390,C0444,S00576,2024-04-10,core_api,34,0.34
U0022391,C0444,S00576,2024-08-27,core_api,47,0.47
U0022392,C0444,S00576,2023-12-18,core_api,58,0.58
U0022393,C0444,S00576,2024-03-31,core_api,51,0.51
U0022394,C0444,S00576,2024-03-28,core_api,45,0.45
U0022395,C0444,S00576,2023-12-19,core_api,49,0.49
U0022396,C0444,S00576,2024-08-12,core_api,47,0.47
U0022397,C0444,S00576,2024-02-25,core_api,47,0.47
U0022398,C0444,S00576,2024-08-02,core_api,45,0.45
U0022399,C0444,S00576,2023-10-01,core_api,55,0.55
U0022400,C0444,S00576,2024-03-23,core_api,40,0.4
U0022401,C0444,S00576,2023-10-31,core_api,49,0.49
U0022402,C0444,S00576,2023-11-21,core_api,57,0.57
U0022403,C0444,S00576,2024-07-02,core_api,46,0.46
U0022404,C0444,S00576,2024-02-09,core_api,61,0.61
U0022405,C0444,S00576,2024-09-28,core_api,39,0.39
U0022406,C0444,S00576,2023-10-23,core_api,50,0.5
U0022407,C0444,S00576,2023-10-07,core_api,47,0.47
U0022408,C0444,S00576,2024-09-11,core_api,52,0.52
U0022409,C0444,S00576,2024-01-13,core_api,46,0.46
U0022410,C0444,S00576,2023-10-09,core_api,46,0.46
U0022411,C0444,S00576,2023-11-19,core_api,54,0.54
U0022412,C0444,S00576,2023-12-22,core_api,42,0.42
U0022413,C0444,S00576,2023-12-17,core_api,44,0.44
U0022414,C0444,S00576,2024-05-21,core_api,53,0.53
U0022415,C0444,S00576,2024-09-04,core_api,49,0.49
U0022416,C0444,S00576,2024-01-29,core_api,42,0.42
U0022417,C0444,S00576,2023-10-14,core_api,53,0.53
U0022418,C0444,S00576,2024-02-04,core_api,50,0.5
U0022419,C0444,S00576,2024-07-22,core_api,49,0.49
U0022420,C0444,S00576,2024-09-10,core_api,57,0.57
U0022421,C0444,S00576,2024-07-10,core_api,53,0.53
U0022422,C0444,S00576,2024-08-08,core_api,56,0.56
U0022423,C0444,S00576,2024-01-20,core_api,44,0.44
U0022424,C0444,S00577,2024-10-08,core_api,69,0.69
U0022425,C0444,S00577,2024-11-24,core_api,44,0.44
U0022426,C0444,S00577,2024-12-07,core_api,54,0.54
U0022427,C0444,S00577,2024-12-04,core_api,51,0.51
U0022428,C0444,S00577,2024-10-28,core_api,40,0.4
U0022429,C0444,S00577,2024-12-20,core_api,54,0.54
U0022430,C0444,S00577,2024-10-12,core_api,48,0.48
U0022431,C0444,S00577,2024-12-09,core_api,51,0.51
U0022432,C0444,S00577,2024-12-28,core_api,53,0.53
U0022433,C0444,S00577,2024-11-10,core_api,40,0.4
U0022434,C0444,S00577,2024-11-27,core_api,47,0.47
U0022435,C0444,S00577,2024-11-12,core_api,57,0.57
U0022436,C0444,S00577,2024-10-20,core_api,51,0.51
U0022437,C0444,S00577,2024-12-05,core_api,50,0.5
U0022438,C0444,S00577,2024-11-03,core_api,52,0.52
U0022439,C0444,S00577,2024-12-21,core_api,60,0.6
U0022440,C0444,S00577,2024-11-26,core_api,49,0.49
U0022441,C0444,S00577,2024-11-23,core_api,49,0.49
U0022442,C0444,S00577,2024-10-30,core_api,56,0.56
U0022443,C0444,S00577,2024-12-02,core_api,46,0.46
U0022444,C0444,S00577,2024-12-01,core_api,54,0.54
U0022445,C0444,S00577,2024-12-22,core_api,47,0.47
U0022446,C0444,S00577,2024-11-05,core_api,50,0.5
U0022447,C0444,S00577,2024-10-14,core_api,50,0.5
U0022448,C0444,S00577,2024-12-06,core_api,51,0.51
U0022449,C0444,S00577,2024-10-17,core_api,59,0.59
U0022450,C0444,S00577,2024-12-29,core_api,48,0.48
U0022451,C0444,S00577,2024-10-16,core_api,56,0.56
U0022452,C0444,S00577,2024-10-27,core_api,55,0.55
U0022453,C0444,S00577,2024-10-03,core_api,50,0.5
U0022454,C0444,S00577,2024-12-27,core_api,46,0.46
U0022455,C0444,S00577,2024-12-18,core_api,57,0.57
U0022456,C0444,S00577,2024-10-07,core_api,57,0.57
U0022457,C0444,S00577,2024-12-12,core_api,39,0.39
U0022458,C0444,S00577,2024-10-02,core_api,60,0.6
U0022459,C0444,S00577,2024-11-16,core_api,40,0.4
U0022460,C0444,S00577,2024-10-23,core_api,59,0.59
U0022461,C0444,S00577,2024-10-26,core_api,40,0.4
U0022462,C0444,S00577,2024-12-10,core_api,52,0.52
U0022463,C0444,S00577,2024-10-29,core_api,50,0.5
U0022464,C0444,S00577,2024-11-17,core_api,36,0.36
U0022465,C0444,S00577,2024-10-21,core_api,53,0.53
U0022466,C0444,S00577,2024-10-13,core_api,54,0.54
U0022467,C0444,S00577,2024-12-11,core_api,39,0.39
U0022468,C0444,S00577,2024-11-04,core_api,54,0.54
U0022469,C0444,S00577,2024-10-15,core_api,43,0.43
U0022470,C0444,S00577,2024-10-19,core_api,55,0.55
U0022471,C0444,S00577,2024-11-25,core_api,45,0.45
U0022472,C0444,S00577,2024-11-07,core_api,49,0.49
U0022473,C0444,S00577,2024-11-29,core_api,53,0.53
U0022474,C0444,S00577,2024-12-15,core_api,47,0.47
U0022475,C0444,S00577,2024-10-09,core_api,41,0.41
U0022476,C0444,S00577,2024-11-19,core_api,56,0.56
U0022477,C0444,S00577,2024-11-14,core_api,63,0.63
U0022478,C0444,S00577,2024-11-08,core_api,49,0.49
U0022479,C0444,S00577,2024-11-22,core_api,55,0.55
U0022480,C0444,S00577,2024-10-18,core_api,43,0.43
U0022481,C0444,S00577,2024-09-30,core_api,53,0.53
U0022482,C0444,S00577,2024-10-22,core_api,51,0.51
U0022483,C0445,S00578,2024-12-26,core_api,53,0.53
U0022484,C0445,S00578,2024-10-11,core_api,47,0.47
U0022485,C0445,S00578,2024-09-12,core_api,55,0.55
U0022486,C0445,S00578,2024-08-19,core_api,58,0.58
U0022487,C0445,S00578,2024-12-31,core_api,56,0.56
U0022488,C0445,S00578,2024-12-16,core_api,51,0.51
U0022489,C0445,S00578,2024-12-27,core_api,58,0.58
U0022490,C0445,S00578,2024-09-11,core_api,54,0.54
U0022491,C0445,S00578,2024-09-04,core_api,37,0.37
U0022492,C0445,S00578,2024-12-24,core_api,45,0.45
U0022493,C0445,S00578,2024-09-25,core_api,54,0.54
U0022494,C0445,S00578,2024-10-01,core_api,48,0.48
U0022495,C0445,S00578,2024-11-27,core_api,45,0.45
U0022496,C0445,S00578,2024-11-17,core_api,52,0.52
U0022497,C0445,S00578,2024-11-29,core_api,58,0.58
U0022498,C0445,S00578,2024-08-20,core_api,42,0.42
U0022499,C0445,S00578,2024-09-16,core_api,50,0.5
U0022500,C0445,S00578,2024-10-12,core_api,57,0.57
U0022501,C0445,S00578,2024-12-20,core_api,60,0.6
U0022502,C0445,S00578,2024-12-11,core_api,51,0.51
U0022503,C0445,S00578,2024-11-30,core_api,35,0.35
U0022504,C0445,S00578,2024-10-20,core_api,42,0.42
U0022505,C0446,S00579,2024-11-30,core_api,46,0.46
U0022506,C0446,S00579,2024-12-23,core_api,43,0.43
U0022507,C0446,S00579,2024-11-27,core_api,50,0.5
U0022508,C0446,S00579,2024-12-29,core_api,62,0.62
U0022509,C0446,S00579,2024-12-13,core_api,58,0.58
U0022510,C0446,S00579,2024-11-25,core_api,35,0.35
U0022511,C0446,S00579,2024-12-31,core_api,53,0.53
U0022512,C0446,S00579,2024-12-22,core_api,57,0.57
U0022513,C0446,S00579,2024-12-19,core_api,46,0.46
U0022514,C0446,S00579,2024-12-11,core_api,51,0.51
U0022515,C0446,S00579,2024-11-26,core_api,46,0.46
U0022516,C0446,S00579,2024-12-06,core_api,42,0.42
U0022517,C0446,S00579,2024-12-09,core_api,60,0.6
U0022518,C0446,S00579,2024-11-24,core_api,50,0.5
U0022519,C0446,S00579,2024-11-23,core_api,37,0.37
U0022520,C0446,S00579,2024-12-24,core_api,54,0.54
U0022521,C0446,S00579,2024-12-25,core_api,48,0.48
U0022522,C0446,S00579,2024-12-12,core_api,39,0.39
U0022523,C0446,S00579,2024-12-02,core_api,48,0.48
U0022524,C0446,S00579,2024-12-18,core_api,50,0.5
U0022525,C0446,S00579,2024-12-27,core_api,42,0.42
U0022526,C0446,S00579,2024-12-05,core_api,47,0.47
U0022527,C0446,S00579,2024-12-03,core_api,35,0.35
U0022528,C0446,S00579,2024-12-28,core_api,46,0.46
U0022529,C0446,S00579,2024-12-14,core_api,37,0.37
U0022530,C0446,S00579,2024-12-26,core_api,45,0.45
U0022531,C0446,S00579,2024-12-15,core_api,38,0.38
U0022532,C0446,S00579,2024-12-10,core_api,46,0.46
U0022533,C0446,S00579,2024-12-30,core_api,50,0.5
U0022534,C0446,S00579,2024-12-21,core_api,65,0.65
U0022535,C0446,S00579,2024-11-28,core_api,43,0.43
U0022536,C0446,S00579,2024-12-04,core_api,59,0.59
U0022537,C0446,S00579,2024-12-17,core_api,55,0.55
U0022538,C0446,S00579,2024-12-01,core_api,48,0.48
U0022539,C0446,S00579,2024-12-08,core_api,47,0.47
U0022540,C0446,S00579,2024-12-07,core_api,54,0.54
U0022541,C0446,S00579,2024-11-29,core_api,54,0.54
U0022542,C0446,S00579,2024-12-20,core_api,71,0.71
U0022543,C0446,S00579,2024-12-16,core_api,53,0.53
U0022544,C0446,S00579,2024-11-22,core_api,48,0.48
U0022545,C0447,S00580,2024-12-26,core_api,168,1.68
U0022546,C0447,S00580,2024-12-20,core_api,204,2.04
U0022547,C0447,S00580,2024-12-29,core_api,207,2.07
U0022548,C0447,S00580,2024-12-24,core_api,199,1.99
U0022549,C0447,S00580,2024-12-22,core_api,216,2.16
U0022550,C0447,S00580,2024-12-21,core_api,229,2.29
U0022551,C0447,S00580,2024-12-28,core_api,189,1.89
U0022552,C0447,S00580,2024-12-31,core_api,189,1.89
U0022553,C0447,S00580,2024-12-25,core_api,179,1.79
U0022554,C0447,S00580,2024-12-23,core_api,187,1.87
U0022555,C0447,S00580,2024-12-30,core_api,214,2.14
